Year,Sex,Age,Exposure,M
2000,male,1,143261.88,8.45e-4
2000,male,2,153880.58,5.39e-4
2000,male,3,168326.78,3.8e-4
2000,male,4,168254.51,2.56e-4
2000,male,5,168317.44,2.5e-4
2000,male,6,168943.98,2.84e-4
2000,male,7,168852.92,2.37e-4
2000,male,8,167599.35,2.03e-4
2000,male,9,171540.2,1.63e-4
2000,male,10,168879.4,2.19e-4
2000,male,11,169772.04,1.88e-4
2000,male,12,169099.97,2.42e-4
2000,male,13,158072.84,2.72e-4
2000,male,14,164812.49,3.16e-4
2000,male,15,181028.88,5.97e-4
2000,male,16,190381.25,8.19e-4
2000,male,17,197826.53,0.001016
2000,male,18,205569.36,0.001206
2000,male,19,206475.23,9.25e-4
2000,male,20,207408.76,9.69e-4
2000,male,21,207147.45,0.001014
2000,male,22,199008.37,0.001095
2000,male,23,202683.41,0.001169
2000,male,24,196761.48,0.001372
2000,male,25,180797.77,0.001289
2000,male,26,179708.2,0.001219
2000,male,27,179414.91,0.001321
2000,male,28,182136.66,0.001252
2000,male,29,188179.6,0.001419
2000,male,30,191662.38,0.001659
2000,male,31,192417.95,0.001601
2000,male,32,188513.63,0.001676
2000,male,33,190925.21,0.001975
2000,male,34,196266.17,0.002323
2000,male,35,197159.3,0.002201
2000,male,36,200413.88,0.002375
2000,male,37,200441.3,0.002699
2000,male,38,197847.66,0.002846
2000,male,39,195663.6,0.002964
2000,male,40,193794.67,0.003173
2000,male,41,189460.85,0.003827
2000,male,42,181513.28,0.003796
2000,male,43,179829.27,0.003998
2000,male,44,181013.58,0.004276
2000,male,45,174167.06,0.004811
2000,male,46,165921.23,0.004942
2000,male,47,161199.38,0.005484
2000,male,48,160385.66,0.005587
2000,male,49,148727.21,0.005776
2000,male,50,131774.39,0.006192
2000,male,51,119360.59,0.006987
2000,male,52,104887.5,0.007761
2000,male,53,88823.54,0.00796
2000,male,54,75541.79,0.008605
2000,male,55,77566.04,0.008909
2000,male,56,84551.8,0.01023
2000,male,57,84275.4,0.011023
2000,male,58,83684.68,0.012021
2000,male,59,83566.19,0.012457
2000,male,60,80637.33,0.013517
2000,male,61,76008.83,0.014433
2000,male,62,73010.07,0.016559
2000,male,63,70372.21,0.017407
2000,male,64,68033.24,0.019931
2000,male,65,67013.22,0.020086
2000,male,66,65867.49,0.022652
2000,male,67,66322.36,0.023733
2000,male,68,69037.53,0.026334
2000,male,69,71899.52,0.027622
2000,male,70,71369.32,0.030994
2000,male,71,68611.9,0.032356
2000,male,72,65303.63,0.03594
2000,male,73,61293.04,0.038748
2000,male,74,57148.06,0.043134
2000,male,75,50216.27,0.047893
2000,male,76,42797.04,0.053228
2000,male,77,38719.93,0.058135
2000,male,78,35869.75,0.062058
2000,male,79,30876,0.069407
2000,male,80,23431.14,0.08143
2000,male,81,19472.12,0.08828
2000,male,82,16701.42,0.103285
2000,male,83,13769.71,0.11075
2000,male,84,11282.1,0.123559
2000,male,85,9739.07,0.134407
2000,male,86,8227.79,0.14609
2000,male,87,6731.17,0.16639
2000,male,88,5106.3,0.178603
2000,male,89,3581.6,0.186788
2000,male,90,2550.49,0.206627
2000,male,91,1849.66,0.22004
2000,male,92,1316.05,0.246191
2000,male,93,936.88,0.246564
2000,male,94,663.47,0.28788
2000,male,95,441.42,0.312627
2000,male,96,287.59,0.264262
2000,male,97,195.1,0.322917
2000,male,98,121.87,0.36104
2000,male,99,69.44,0.345647
2000,male,100,39.91,0.437234
2000,male,101,23.74,0.47129
2000,male,102,13.36,0.524017
2000,male,103,6.98,0.584667
2000,male,104,3.51,0.659058
2000,male,105,1.25,1.030626
2000,male,106,0.16,4.22449
2000,male,107,0,NA
2000,male,108,0,NA
2000,male,109,0,NA
2000,male,110,0,NA
2000,total,0,281635.67,0.006984
2000,total,1,274656.07,7.9e-4
2000,total,2,295374.73,5.18e-4
2000,total,3,323066.48,3.56e-4
2000,total,4,323669.11,2.75e-4
2000,total,5,323819.77,2.25e-4
2000,total,6,324951.23,2.31e-4
2000,total,7,324057.3,2.25e-4
2000,total,8,320073.67,2.03e-4
2000,total,9,327319.33,1.41e-4
2000,total,10,323384.09,1.82e-4
2000,total,11,326549.01,1.87e-4
2000,total,12,325643.78,2.21e-4
2000,total,13,305281.03,2.49e-4
2000,total,14,319538.9,2.88e-4
2000,total,15,351040.91,4.53e-4
2000,total,16,369395.4,5.74e-4
2000,total,17,384705.66,7.2e-4
2000,total,18,399988.13,8.38e-4
2000,total,19,402679.67,6.88e-4
2000,total,20,404990.77,7.04e-4
2000,total,21,403988.78,7.5e-4
2000,total,22,389023.74,7.87e-4
2000,total,23,396787.19,8.47e-4
2000,total,24,385499.33,8.98e-4
2000,total,25,354746.58,9.27e-4
2000,total,26,352133.22,8.66e-4
2000,total,27,352281.06,9.08e-4
2000,total,28,358495.2,9.09e-4
2000,total,29,369828.17,9.9e-4
2000,total,30,376698.16,0.001086
2000,total,31,377779.93,0.001159
2000,total,32,369534.3,0.001253
2000,total,33,374880.88,0.001371
2000,total,34,386223.54,0.001559
2000,total,35,387577.16,0.001507
2000,total,36,393979.91,0.001655
2000,total,37,394231.2,0.001867
2000,total,38,389148.53,0.001914
2000,total,39,384855.22,0.002097
2000,total,40,381706.23,0.002235
2000,total,41,374109.99,0.002598
2000,total,42,358884.95,0.002711
2000,total,43,355744.35,0.002749
2000,total,44,357613.2,0.002998
2000,total,45,344300.44,0.003404
2000,total,46,328775.69,0.003394
2000,total,47,319372.37,0.003823
2000,total,48,318269.99,0.003997
2000,total,49,295442.33,0.00416
2000,total,50,261345.72,0.004427
2000,total,51,236962.18,0.005174
2000,total,52,208598.37,0.005618
2000,total,53,177218.16,0.005801
2000,total,54,151273.99,0.005989
2000,total,55,155639.77,0.006682
2000,total,56,169652.56,0.007651
2000,total,57,169879.53,0.008035
2000,total,58,169300.51,0.008937
2000,total,59,169938.87,0.009386
2000,total,60,165654.29,0.0099
2000,total,61,156573.48,0.010947
2000,total,62,150496.83,0.012206
2000,total,63,145201.04,0.013127
2000,total,64,140121.07,0.015258
2000,total,65,137243.68,0.015833
2000,total,66,132277.93,0.01763
2000,total,67,129485.39,0.018728
2000,total,68,130683.75,0.021747
2000,total,69,131607.29,0.022947
2000,total,70,127917.65,0.026064
2000,total,71,122015.85,0.027914
2000,total,72,115267.77,0.031284
2000,total,73,108333.12,0.033222
2000,total,74,100822.97,0.037293
2000,total,75,89565.7,0.041456
2000,total,76,78346.76,0.047022
2000,total,77,72034.07,0.049532
2000,total,78,67548.83,0.054834
2000,total,79,58850.76,0.062565
2000,total,80,46210.7,0.07191
2000,total,81,39167.65,0.077564
2000,total,82,34395.45,0.088907
2000,total,83,29078.94,0.096634
2000,total,84,24288.9,0.109392
2000,total,85,21367.62,0.119527
2000,total,86,18396.22,0.129483
2000,total,87,15281.5,0.147957
2000,total,88,12051.02,0.159323
2000,total,89,9044.81,0.180214
2000,total,90,6725.24,0.189287
2000,total,91,4952.73,0.212206
2000,total,92,3629.07,0.224024
2000,total,93,2650.45,0.244865
2000,total,94,1901.35,0.259815
2000,total,95,1302.25,0.308695
2000,total,96,871.11,0.277806
2000,total,97,606.99,0.298191
2000,total,98,405.31,0.313342
2000,total,99,245.98,0.398409
2000,total,100,139.88,0.396993
2000,total,101,86.55,0.421837
2000,total,102,53.53,0.450042
2000,total,103,29.6,0.482797
2000,total,104,15.83,0.519158
2000,total,105,7.58,0.609633
2000,total,106,3,0.838063
2000,total,107,1.09,0.883436
2000,total,108,0.22,1.328244
2000,total,109,0,NA
2000,total,110,0,NA
2001,female,0,128915.17,0.005756
2001,female,1,140628.02,5.26e-4
2001,female,2,131711.08,4.78e-4
2001,female,3,141610.62,3.39e-4
2001,female,4,154860.42,1.94e-4
2001,female,5,155580.26,1.74e-4
2001,female,6,155592.94,2.57e-4
2001,female,7,156090.8,1.99e-4
2001,female,8,155180.72,1.22e-4
2001,female,9,152419.65,9.2e-5
2001,female,10,155783.54,1.41e-4
2001,female,11,154508.23,1.68e-4
2001,female,12,156698.99,1.34e-4
2001,female,13,156483.87,2.24e-4
2001,female,14,147089.66,1.84e-4
2001,female,15,154670.92,2.78e-4
2001,female,16,169832.05,3.42e-4
2001,female,17,178819.19,3.63e-4
2001,female,18,186708.18,5.09e-4
2001,female,19,194306.27,4.27e-4
2001,female,20,196248.64,4.18e-4
2001,female,21,197592.06,4.45e-4
2001,female,22,197052.11,3.4e-4
2001,female,23,190343.4,4.68e-4
2001,female,24,194499.3,4.99e-4
2001,female,25,189157.81,3.75e-4
2001,female,26,174319.8,5.28e-4
2001,female,27,172717.93,3.94e-4
2001,female,28,173297.63,4.5e-4
2001,female,29,176654.55,5.38e-4
2001,female,30,182047.15,5.71e-4
2001,female,31,185220.36,5.24e-4
2001,female,32,185530.56,7.33e-4
2001,female,33,181112.54,7.34e-4
2001,female,34,183937.71,7.61e-4
2001,female,35,189909.33,8.16e-4
2001,female,36,190269.91,8.04e-4
2001,female,37,193391.19,0.001013
2001,female,38,193608.99,0.001038
2001,female,39,191059.25,0.001183
2001,female,40,188908.23,0.001228
2001,female,41,187600.99,0.001167
2001,female,42,184269.36,0.001438
2001,female,43,177046.26,0.001621
2001,female,44,175597.24,0.001595
2001,female,45,176202.31,0.001771
2001,female,46,169729.66,0.00208
2001,female,47,162491.28,0.002
2001,female,48,157756.05,0.002124
2001,female,49,157515.47,0.002438
2001,female,50,146332.64,0.002563
2001,female,51,129211.11,0.003111
2001,female,52,117206.13,0.003268
2001,female,53,103359.98,0.003502
2001,female,54,88094.82,0.003837
2001,female,55,75436.28,0.00456
2001,female,56,77702.85,0.005547
2001,female,57,84650.41,0.005198
2001,female,58,85193.15,0.005763
2001,female,59,85074.65,0.0063
2001,female,60,85848.08,0.006616
2001,female,61,84410.14,0.007677
2001,female,62,79913.1,0.008209
2001,female,63,76835.83,0.009319
2001,female,64,74057.1,0.010114
2001,female,65,71359.6,0.011617
2001,female,66,69340.88,0.012475
2001,female,67,65545.58,0.013914
2001,female,68,62205.82,0.015336
2001,female,69,60638.93,0.016606
2001,female,70,58604.83,0.019657
2001,female,71,55376.16,0.021941
2001,female,72,52146.33,0.023127
2001,female,73,48684.24,0.027052
2001,female,74,45715.29,0.029662
2001,female,75,42288.74,0.032869
2001,female,76,37921.21,0.034071
2001,female,77,34193.5,0.040826
2001,female,78,31852.35,0.044361
2001,female,79,30126.58,0.051383
2001,female,80,25651.01,0.05953
2001,female,81,21373.89,0.066857
2001,female,82,18347.83,0.072979
2001,female,83,16363.36,0.08024
2001,female,84,14019.29,0.094156
2001,female,85,11769.05,0.099328
2001,female,86,10407.99,0.1201
2001,female,87,8989.17,0.126374
2001,female,88,7451.7,0.15057
2001,female,89,5935.19,0.158714
2001,female,90,4591.66,0.178585
2001,female,91,3459.63,0.188749
2001,female,92,2532.9,0.203325
2001,female,93,1852.17,0.23432
2001,female,94,1342.66,0.248016
2001,female,95,945.97,0.28225
2001,female,96,641.1,0.294805
2001,female,97,435.21,0.287221
2001,female,98,304.04,0.355218
2001,female,99,199.73,0.360496
2001,female,100,117.22,0.433282
2001,female,101,65.42,0.471263
2001,female,102,39.93,0.512626
2001,female,103,24.64,0.560953
2001,female,104,13.31,0.62126
2001,female,105,6.91,0.695925
2001,female,106,3.26,0.833929
2001,female,107,1.15,1.297533
2001,female,108,0.19,4.210526
2001,female,109,0,NA
2001,female,110,0,NA
2001,male,0,140764.33,0.006848
2001,male,1,153751.07,8.33e-4
2001,male,2,143515.13,5.09e-4
2001,male,3,153985.07,4.29e-4
2001,male,4,168392.76,3.68e-4
2001,male,5,168396.87,2.2e-4
2001,male,6,168413.45,2.55e-4
2001,male,7,169009.46,2.72e-4
2001,male,8,168810.36,2.01e-4
2001,male,9,167569.85,2.03e-4
2001,male,10,171492.15,2.51e-4
2001,male,11,168844.89,2.07e-4
2001,male,12,169646.56,2.89e-4
2001,male,13,168984.45,2.31e-4
2001,male,14,157896.82,2.53e-4
2001,male,15,164636.26,4.92e-4
2001,male,16,180636.39,6.37e-4
2001,male,17,189711.75,7.59e-4
2001,male,18,197424.56,0.001074
2001,male,19,205110.31,9.56e-4
2001,male,20,206005.07,9.17e-4
2001,male,21,207086.13,8.89e-4
2001,male,22,206969.94,0.001
2001,male,23,198867.27,0.001046
2001,male,24,202429,0.001215
2001,male,25,196590.44,0.001028
2001,male,26,180562.43,0.001119
2001,male,27,179495.46,0.001348
2001,male,28,179173.38,0.001295
2001,male,29,181859.36,0.001353
2001,male,30,187981.46,0.001601
2001,male,31,191357.17,0.001542
2001,male,32,192131.01,0.001613
2001,male,33,188180.55,0.001828
2001,male,34,190538.48,0.00222
2001,male,35,195877.88,0.0020830000000000002
2001,male,36,196656.55,0.00239
2001,male,37,199838.74,0.002622
2001,male,38,199893.25,0.002972
2001,male,39,197155.99,0.003028
2001,male,40,195049.66,0.002963
2001,male,41,193036.01,0.003445
2001,male,42,188648.81,0.003737
2001,male,43,180685.87,0.004167
2001,male,44,178952.43,0.004163
2001,male,45,180156.98,0.004391
2001,male,46,173239.48,0.004681
2001,male,47,164974.75,0.005395
2001,male,48,160258.28,0.00521
2001,male,49,159378.4,0.00591
2001,male,50,147853.82,0.006236
2001,male,51,130812.09,0.006758
2001,male,52,118481.08,0.007765
2001,male,53,103999.35,0.008346
2001,male,54,88056.67,0.008131
2001,male,55,74860.11,0.009177
2001,male,56,76819.05,0.010193
2001,male,57,83654.51,0.010567
2001,male,58,83321.24,0.011594
2001,male,59,82655.15,0.013006
2001,male,60,82502.51,0.013406
2001,male,61,79532.31,0.014623
2001,male,62,74805.26,0.016429
2001,male,63,71808.44,0.017575
2001,male,64,69117.81,0.018606
2001,male,65,66752.54,0.020928
2001,male,66,65604.23,0.021493
2001,male,67,64349.24,0.024818
2001,male,68,64633.55,0.027138
2001,male,69,67159.01,0.028589
2001,male,70,69806.86,0.029309
2001,male,71,69047.57,0.033426
2001,male,72,66236.87,0.03563
2001,male,73,62769.36,0.038809
2001,male,74,58682.02,0.043642
2001,male,75,54477.19,0.046129
2001,male,76,47583.15,0.051132
2001,male,77,40351.52,0.057098
2001,male,78,36239.18,0.063522
2001,male,79,33433.59,0.067417
2001,male,80,26692.45,0.082008
2001,male,81,21524.99,0.08813
2001,male,82,17712.54,0.09801
2001,male,83,15032.74,0.107898
2001,male,84,12266.14,0.122288
2001,male,85,9927.94,0.127519
2001,male,86,8490.34,0.138157
2001,male,87,7072.28,0.158082
2001,male,88,5701.81,0.172928
2001,male,89,4265.67,0.187544
2001,male,90,2934.5,0.199012
2001,male,91,2058.14,0.221559
2001,male,92,1465.45,0.248388
2001,male,93,1029.81,0.231112
2001,male,94,726.61,0.250478
2001,male,95,501.78,0.269044
2001,male,96,328.53,0.325698
2001,male,97,207.54,0.371007
2001,male,98,137.19,0.364454
2001,male,99,84.08,0.41627
2001,male,100,46.2,0.358251
2001,male,101,26.48,0.377242
2001,male,102,15.26,0.404369
2001,male,103,8.16,0.456069
2001,male,104,4,0.52
2001,male,105,1.84,0.619565
2001,male,106,0.39,0.901288
2001,male,107,0,NA
2001,male,108,0,NA
2001,male,109,0,NA
2001,male,110,0,NA
2001,total,0,269679.5,0.006326
2001,total,1,294379.09,6.86e-4
2001,total,2,275226.21,4.94e-4
2001,total,3,295595.69,3.86e-4
2001,total,4,323253.19,2.85e-4
2001,total,5,323977.13,1.98e-4
2001,total,6,324006.4,2.56e-4
2001,total,7,325100.26,2.37e-4
2001,total,8,323991.08,1.64e-4
2001,total,9,319989.5,1.5e-4
2001,total,10,327275.69,1.99e-4
2001,total,11,323353.12,1.89e-4
2001,total,12,326345.55,2.14e-4
2001,total,13,325468.32,2.27e-4
2001,total,14,304986.48,2.2e-4
2001,total,15,319307.18,3.88e-4
2001,total,16,350468.44,4.94e-4
2001,total,17,368530.94,5.67e-4
2001,total,18,384132.74,7.99e-4
2001,total,19,399416.59,6.99e-4
2001,total,20,402253.71,6.74e-4
2001,total,21,404678.2,6.72e-4
2001,total,22,404022.05,6.78e-4
2001,total,23,389210.66,7.63e-4
2001,total,24,396928.29,8.64e-4
2001,total,25,385748.25,7.08e-4
2001,total,26,354882.23,8.28e-4
2001,total,27,352213.39,8.8e-4
2001,total,28,352471.01,8.8e-4
2001,total,29,358513.91,9.51e-4
2001,total,30,370028.61,0.001095
2001,total,31,376577.53,0.001041
2001,total,32,377661.57,0.001181
2001,total,33,369293.09,0.001292
2001,total,34,374476.19,0.001503
2001,total,35,385787.2,0.001459
2001,total,36,386926.46,0.00161
2001,total,37,393229.93,0.001831
2001,total,38,393502.24,0.00202
2001,total,39,388215.24,0.00212
2001,total,40,383957.89,0.00211
2001,total,41,380637,0.002322
2001,total,42,372918.17,0.002601
2001,total,43,357732.14,0.002907
2001,total,44,354549.67,0.002891
2001,total,45,356359.29,0.003095
2001,total,46,342969.13,0.003394
2001,total,47,327466.03,0.00371
2001,total,48,318014.33,0.003679
2001,total,49,316893.86,0.004184
2001,total,50,294186.46,0.004409
2001,total,51,260023.19,0.004946
2001,total,52,235687.2,0.005529
2001,total,53,207359.33,0.005932
2001,total,54,176151.49,0.005983
2001,total,55,150296.39,0.00686
2001,total,56,154521.9,0.007856
2001,total,57,168304.92,0.007867
2001,total,58,168514.39,0.008646
2001,total,59,167729.8,0.009605
2001,total,60,168350.59,0.009944
2001,total,61,163942.45,0.011047
2001,total,62,154718.36,0.012183
2001,total,63,148644.26,0.013307
2001,total,64,143174.91,0.014213
2001,total,65,138112.15,0.016117
2001,total,66,134945.11,0.016859
2001,total,67,129894.82,0.019316
2001,total,68,126839.36,0.02135
2001,total,69,127797.94,0.022903
2001,total,70,128411.69,0.024904
2001,total,71,124423.73,0.028315
2001,total,72,118383.21,0.030123
2001,total,73,111453.61,0.033673
2001,total,74,104397.31,0.03752
2001,total,75,96765.94,0.040334
2001,total,76,85504.36,0.043565
2001,total,77,74545.02,0.049634
2001,total,78,68091.53,0.054559
2001,total,79,63560.17,0.059817
2001,total,80,52343.46,0.070993
2001,total,81,42898.88,0.077531
2001,total,82,36060.37,0.085274
2001,total,83,31396.11,0.093483
2001,total,84,26285.43,0.107284
2001,total,85,21697,0.112228
2001,total,86,18898.34,0.128212
2001,total,87,16061.45,0.140336
2001,total,88,13153.5,0.160262
2001,total,89,10200.86,0.17077
2001,total,90,7526.16,0.186549
2001,total,91,5517.77,0.200987
2001,total,92,3998.35,0.219841
2001,total,93,2881.97,0.233174
2001,total,94,2069.27,0.24888
2001,total,95,1447.75,0.277673
2001,total,96,969.63,0.305272
2001,total,97,642.75,0.314275
2001,total,98,441.23,0.35809
2001,total,99,283.81,0.377019
2001,total,100,163.42,0.412071
2001,total,101,91.9,0.44417
2001,total,102,55.19,0.482696
2001,total,103,32.79,0.534865
2001,total,104,17.31,0.597863
2001,total,105,8.75,0.679871
2001,total,106,3.65,0.841096
2001,total,107,1.15,1.297533
2001,total,108,0.19,4.210526
2001,total,109,0,NA
2001,total,110,0,NA
2002,female,0,115472.5,0.005629
2002,female,1,134811.83,7.12e-4
2002,female,2,140824.33,4.97e-4
2002,female,3,131726.57,2.51e-4
2002,female,4,141624.61,2.97e-4
2002,female,5,154925.84,2.07e-4
2002,female,6,155615.73,1.54e-4
2002,female,7,155587.21,1.22e-4
2002,female,8,156026.2,1.35e-4
2002,female,9,155114.33,1.81e-4
2002,female,10,152404.57,8.5e-5
2002,female,11,155764.07,2.18e-4
2002,female,12,154430.64,9.7e-5
2002,female,13,156599.99,1.66e-4
2002,female,14,156339.82,1.92e-4
2002,female,15,147005.74,2.52e-4
2002,female,16,154461.93,2.52e-4
2002,female,17,169638.56,3.12e-4
2002,female,18,178643.7,3.64e-4
2002,female,19,186587.17,4.45e-4
2002,female,20,194253.49,4.27e-4
2002,female,21,196213.67,4.28e-4
2002,female,22,197730.5,3.84e-4
2002,female,23,197276.63,3.45e-4
2002,female,24,190638.33,4.25e-4
2002,female,25,194802.32,4.47e-4
2002,female,26,189394.97,4.17e-4
2002,female,27,174564.77,4.98e-4
